uid,address,avg_rate,city,country,latitude,longitude,name,price,thumbnail
3fd173e3-ab66-47a4-986c-d7c20de6dbcb,16 22 Great Russell Street Camden London WC1B 3NN United Kingdom,9.0,London,United Kingdom,51.5171671,-0.1290534,The Bloomsbury Hotel,313,
2a0f6e56-ce4c-4c01-8c3c-26592dfd5203,10 Rue Kepler 16th arr 75016 Paris France,9.1,Paris,France,48.8699103,2.2973386,Hotel Keppler,158,
ce6af1ef-b7e1-4dbd-a0c3-d293d21dca46,41 rue de Clichy 9th arr 75009 Paris France,9.1,Paris,France,48.8799239,2.3288332,Hotel R de Paris Boutique Hotel,372,
b7388377-85e3-46f7-9935-d7ae9822ebcd,Mommsengasse 5 04 Wieden 1040 Vienna Austria,8.6,Vienna,Austria,48.19183,16.3770876,Pakat Suites Hotel,130,
6d667e46-ef7a-47fc-8520-5ff57b8fd218,2 rue des Guillemites 4th arr 75004 Paris France,9.3,Paris,France,48.857898,2.3571978,Hotel Dupond Smith,325,
f761a4a6-20a5-4ea3-b720-dba86d07ce8e,Via Clerici 11 Milan City Center 20121 Milan Italy,9.0,Milan,Italy,45.4667717,9.1871001,Hotel Clerici,324,
0296d223-0260-41dd-832f-ba8e6f4162d1,1 Impasse Marteau 18th arr 75018 Paris France,7.4,Paris,France,48.9015941,2.3597783,Novotel Suites Paris Nord 18 me,106,
61c2ea63-e83f-4ede-9aed-0e89c254330e,69 Boulevard Victor 15th arr 75015 Paris France,8.5,Paris,France,48.8330649,2.2879617,Mercure Vaugirard Paris Porte De Versailles,194,
a6e62012-3071-45c7-bd4e-0176ee29209b,41 54 Buckingham Gate Westminster Borough London SW1E 6AF United Kingdom,8.7,London,United Kingdom,51.4986732,-0.1376867,St James Court A Taj Hotel London,343,
1a85c813-fd38-42b2-acac-8bba08d20476,Delflandlaan 15 Slotervaart 1062 EA Amsterdam Netherlands,8.7,Amsterdam,Netherlands,52.3511137,4.8411629,Best Western Premier Hotel Couture,156,
40dbf767-cb3f-42e8-bd80-5fd1e3b0ab3e,Avenida Diagonal 201 Sant Mart 08018 Barcelona Spain,8.4,Barcelona,Spain,41.4038774,2.1911894,Novotel Barcelona City,131,
b1e5a8ca-7338-4083-b03a-299da78996c0,Baumgasse 83 03 Landstra e 1030 Vienna Austria,8.4,Vienna,Austria,48.191373,16.4082294,Vienna Sporthotel,328,
9e5ae086-1cc7-44e6-9d33-a610b929d7df,South Quay Marsh Wall Tower Hamlets London E14 9SH United Kingdom,9.0,London,United Kingdom,51.5007324,-0.01655,Hilton London Canary Wharf,345,
14954d3f-c76c-433c-8d14-f3ef634bcc7a,Johannesgasse 28 03 Landstra e 1030 Vienna Austria,8.1,Vienna,Austria,48.2019865,16.3789934,InterContinental Wien,190,
82dff481-4568-4281-8171-0945e49b5147,10 avenue Carnot 17th arr 75017 Paris France,7.7,Paris,France,48.8756435,2.2938788,Belfast,134,
846067ca-765f-4114-a989-3a49d4b9d7ad,Wibautstraat 129 Oost 1091 GL Amsterdam Netherlands,8.7,Amsterdam,Netherlands,52.3546649,4.9131641,The Student Hotel Amsterdam City,188,
5b135ad1-0275-478e-a3f0-570af86a2a2a,16 Avenue de l Opera 1st arr 75001 Paris France,9.4,Paris,France,48.8654874,2.3348924,Nolinski Paris,120,
c8c9fde9-4ceb-4861-ab44-bc1b60ce3aef,25 rue des Saints P res 6th arr 75006 Paris France,9.1,Paris,France,48.8565778,2.3319767,Hotel Da Vinci Spa,76,
93c13357-7102-4920-bae8-6a75b528118d,Noorderstraat 46 Amsterdam City Center 1017 TV Amsterdam Netherlands,8.2,Amsterdam,Netherlands,52.3611852,4.8936341,Mercure Hotel Amsterdam Centre Canal District,83,
1ea2f32a-3a15-4afe-a54f-1ca295dc6fb5,185 Boulevard Brune 14th arr 75014 Paris France,8.4,Paris,France,48.8237487,2.324056,Mercure Paris Alesia,230,
488408aa-65db-4507-aeb3-ecd1a4bd1589,108 Baker Street Westminster Borough London W1U 6LJ United Kingdom,8.2,London,United Kingdom,51.5209191,-0.1566567,Park Plaza Sherlock Holmes London,262,
13ed5256-d8dc-486c-9a16-35f10f164fe1,53 59 Kilburn High Road Maida Vale London Camden London NW6 5SB United Kingdom,7.1,London,United Kingdom,51.5366053,-0.1919832,BEST WESTERN Maitrise Hotel Maida Vale,333,
086f4cda-b27d-4cf4-8c06-58d99f81b160,44 rue de Bourgogne 7th arr 75007 Paris France,8.7,Paris,France,48.8570275,2.3170282,Hotel de Varenne,91,
2175aedc-07cd-491f-8558-491d70e751cb,30 Jamestown Road Camden London NW1 7BY United Kingdom,8.6,London,United Kingdom,51.5404555,-0.1460833,Holiday Inn London Camden Lock,358,
9e525d50-ed8d-4603-ade2-e36de4f7498b,45 Park Lane Westminster Borough London W1K 1PN United Kingdom,9.4,London,United Kingdom,51.5063709,-0.1515359,45 Park Lane Dorchester Collection,141,
68523409-e880-413a-acfa-97ce7ac5692d,346 348 Edgware Road Westminster Borough London W2 1EA United Kingdom,6.6,London,United Kingdom,51.521148,-0.171346,Best Western Maitrise Hotel Edgware Road,132,
28bfa5ec-f9f9-4f83-a939-cb9e8460036f,Lange Gasse 13 08 Josefstadt 1080 Vienna Austria,9.3,Vienna,Austria,48.2075294,16.3525967,Hotel Rathaus Wein Design,326,
6f22e3ad-5fb0-48b2-9077-1b1a4363320c,232 Boulevard Raspail 14th arr 75014 Paris France,8.9,Paris,France,48.8396623,2.3300582,Hotel Aiglon Esprit de France,139,
1f7fbba0-bd61-4d2c-bfa3-6bc7191e645b,9 11 Sydney Street Kensington and Chelsea London SW3 6PU United Kingdom,8.7,London,United Kingdom,51.4910062,-0.1717691,Sydney House Chelsea,336,
48893562-bf49-4592-be85-e0e51e2452d2,1 Rue Sainte Opportune 1st arr 75001 Paris France,7.7,Paris,France,48.8598229,2.347111,Hotel des Ducs D Anjou,259,
45022115-abb1-4f11-a7eb-2864fe171a37,20 Rue La Fayette 9th arr 75009 Paris France,8.4,Paris,France,48.8735736,2.335965,Banke Hotel,325,
edb4b7f7-cbe2-4f03-a9ac-0f8b7a077802,Gran Via Corts Catalanes 656 Eixample 08010 Barcelona Spain,8.5,Barcelona,Spain,41.390913,2.1706981,Acta Atrium Palace,212,
9d0c8908-450a-4e0e-beeb-da117094425b,29 Rue Jacob 6th arr 75006 Paris France,9.1,Paris,France,48.8553486,2.3340736,Hotel La Villa Saint Germain Des Pr s,188,
f39bff22-408c-4011-ab05-c45a50199179,9 Rue Littr 6th arr 75006 Paris France,8.6,Paris,France,48.8454447,2.3242814,Le Littr ,244,
36491fc4-a85b-41b0-ab09-e984fe3a093e,3 5 rue du Mont Thabor 1st arr 75001 Paris France,8.2,Paris,France,48.8654726,2.3292934,Hotel Duminy Vendome,97,
83fd1079-44e6-4f4c-95a8-94ef41ce87dd,Rossell 249 Eixample 08008 Barcelona Spain,9.1,Barcelona,Spain,41.3949242,2.1593099,Gallery Hotel,309,
afa06c7c-f61a-403c-8d9a-77f991541034,12 rue des Saussaies 8th arr 75008 Paris France,9.0,Paris,France,48.8713699,2.3181191,Le Pavillon des Lettres,182,
de2780b0-e2b9-436e-91cb-4cb58a4149bf,628 Western Avenue London W3 0TA United Kingdom,8.9,London,United Kingdom,51.527262,-0.282992,Park Plaza London Park Royal,316,
90854f33-bad4-400d-a89a-de4f03b2a899,92 Southampton Row Camden London WC1B 4BH United Kingdom,8.3,London,United Kingdom,51.5201065,-0.1221393,DoubleTree by Hilton London West End,197,
f8c434ec-782a-404b-a7dc-f27a2235b551,Provincialeweg 38 Zuidoost 1108 AB Amsterdam Netherlands,7.5,Amsterdam,Netherlands,52.3154533,4.9962997,Golden Tulip Amsterdam Riverside,98,
2a57765b-ebab-4e3d-a735-021a8386648d,Wiedner Hauptstr 27 29 04 Wieden 1040 Vienna Austria,8.8,Vienna,Austria,48.1953229,16.3672882,Hotel Erzherzog Rainer,152,
2ec92ac6-d1fe-4cdf-a8bf-3cb4f58e7324,Roger de Lluria 28 Eixample 08010 Barcelona Spain,8.5,Barcelona,Spain,41.3910786,2.1717285,Roger de Ll ria,120,
05a8758c-7b5d-45d7-ac6c-2758601c481d,Via Tortona 35 Navigli 20144 Milan Italy,8.6,Milan,Italy,45.4510425,9.1606536,Nhow Milan,139,
3be96806-bb55-4d0e-99a8-b751d1808c4c,8 10 Rue F licien David 16th arr 75016 Paris France,7.5,Paris,France,48.8506499,2.2750873,Auteuil Tour Eiffel,150,
07a8ac68-1534-459c-88e0-2a0aeeea2fae,Leeuwendalersweg 21 Bos en Lommer 1055 JE Amsterdam Netherlands,7.4,Amsterdam,Netherlands,52.3793659,4.8457179,Best Western Blue Tower Hotel,260,
d31677e5-114e-4b88-b998-efb1e7b092d4,Hoogoorddreef 66 Zuidoost 1101 BE Amsterdam Netherlands,8.4,Amsterdam,Netherlands,52.3096835,4.9422614,Holiday Inn Amsterdam Arena Towers,372,
ba5e37f9-86ac-4368-bcd4-d245794cd221,Passeig Colom 12 Ciutat Vella 08002 Barcelona Spain,8.9,Barcelona,Spain,41.3798658,2.1805271,Duquesa de Cardona,166,
60bb536b-acd1-427b-b761-69f4225bb5c9,Viale Andrea Doria 22 Central Station 20124 Milan Italy,8.3,Milan,Italy,45.4853717,9.2115837,ADI Doria Grand Hotel,178,
3fb926e2-6d76-4f92-83fd-794c04deed3b,Avenida Bogatell 64 68 Sant Mart 08005 Barcelona Spain,8.2,Barcelona,Spain,41.393227,2.1927427,H10 Marina Barcelona,210,
66b119a6-5985-44af-9cf1-5c09052a4cc9,Cardenal Reig 11 Les Corts 08028 Barcelona Spain,7.7,Barcelona,Spain,41.3777977,2.1135971,Senator Barcelona Spa Hotel,103,
19a2c902-8681-474f-8d4f-57d6bac0bd37,2 4 Boundary Street Hackney London E2 7DD United Kingdom,8.4,London,United Kingdom,51.5244224,-0.0764614,Boundary Rooms Suites,332,
8d5f1c6a-5429-4a46-a2da-2d147bf863e4,Spaarndammerdijk 304 Westerpark 1013 ZX Amsterdam Netherlands,8.5,Amsterdam,Netherlands,52.3924898,4.8683822,WestCord Art Hotel Amsterdam 4 stars,84,
5b160b6a-86ea-48ba-acbd-a95e7d7e6ae3,10 Berners Street Westminster Borough London W1T 3NP United Kingdom,9.1,London,United Kingdom,51.5167472,-0.135965,The London EDITION,69,
50adb09b-f60e-47da-a6a0-8d0a8f49a5ce,15 Montague St Bloomsbury Camden London WC1B 5BJ United Kingdom,9.3,London,United Kingdom,51.520181,-0.1256957,The Montague On The Gardens,232,
a8c20cd1-1a18-4aab-b1b8-649e7b818499,Via Fabio Filzi 25 B Central Station 20124 Milan Italy,8.6,Milan,Italy,45.4841371,9.2001623,UNA Hotel Century,368,
31b1b34f-5965-42ba-8bdc-6d87d10b7698,2 Caxton Street Westminster Borough London SW1H 0QW United Kingdom,8.9,London,United Kingdom,51.498905,-0.1339093,St Ermin s Hotel Autograph Collection,181,
32efa506-c85f-43f5-99b9-11fdaf8a60e1,166 Boulevard Berthier 17th arr 75017 Paris France,8.7,Paris,France,48.8864673,2.2948911,Hotel de Banville,85,
c4d9456d-c0a0-4de0-87dc-d94c583b4339,41 boulevard Saint Michel 5th arr 75005 Paris France,9.1,Paris,France,48.8491801,2.3423357,Hotel le Lapin Blanc,109,
a7355a14-66b5-43a3-8773-1dfce64cd3d0,6 Rue Lecluse 17th arr 75017 Paris France,9.2,Paris,France,48.883631,2.3257643,B Montmartre,205,
8f68dc8f-16fa-477c-bf26-e544af011c2e,Prinsengracht 315 331 Amsterdam City Center 1016 GZ Amsterdam Netherlands,9.1,Amsterdam,Netherlands,52.3728353,4.883326,Pulitzer Amsterdam,345,
cf85020d-520a-4912-bc55-5cacddd5f0e9,1 8 Russell Square Camden London WC1B 5BE United Kingdom,8.0,London,United Kingdom,51.5226217,-0.1251602,The Principal London,58,
d5398241-9a91-40d6-b16e-e22d64e2a03f,Via Augusta 5 08006 Barcelona Spain,8.3,Barcelona,Spain,41.3961294,2.1551626,Hotel Balmoral,323,
0fa2f2a2-bcc2-4258-bc87-5122b651019c,13 rue Saint Sulpice 6th arr 75006 Paris France,8.6,Paris,France,48.8513515,2.3375084,Hotel Odeon Saint Germain,206,
057ece83-60fb-4f88-8c8e-3fed71dc0288,7 9 Copthall Avenue City of London London EC2R 7NJ United Kingdom,9.1,London,United Kingdom,51.5160484,-0.0880181,Apex London Wall Hotel,229,
57e94894-42bf-467e-a549-3f59ad6a8123,Aletta Jacobslaan 7 Slotervaart 1066 BP Amsterdam Netherlands,8.4,Amsterdam,Netherlands,52.3466449,4.8310984,Corendon Vitality Hotel Amsterdam,333,
a9b86800-80ec-4aa4-97d4-4721d2f708bd,Via Spallanzani 40 Central Station 20129 Milan Italy,8.1,Milan,Italy,45.4779041,9.2094965,Starhotels Ritz,189,
10e3e38e-4625-41e7-b6e1-6ef83192f292,61 Lincoln s Inn Fields Camden London WC2A 3JW United Kingdom,8.9,London,United Kingdom,51.5160988,-0.1181749,Club Quarters Hotel Lincoln s Inn Fields,327,
16ca07fd-b2e5-4402-986c-1ef21dfc8022,Papagenogasse 6 06 Mariahilf 1060 Vienna Austria,8.9,Vienna,Austria,48.2000165,16.3641802,Hotel Beethoven Wien,133,
e8265ea9-ec90-4de3-96e1-f368be319edf,Carretera Vallvidrera Tibidabo 83 93 Horta Guinard 08035 Barcelona Spain,8.7,Barcelona,Spain,41.4253332,2.1211028,Gran Hotel La Florida,155,
a7d15bc3-2e0d-4bef-8d8f-8ebb71beb4e3,54 Queens Gate Kensington and Chelsea London SW7 5JW United Kingdom,8.2,London,United Kingdom,51.4963008,-0.1796853,Fifty Four Boutique Hotel,170,
35a2cd7a-3232-4383-adb4-5da93502d0c9,31 Rue de Surene 8th arr 75008 Paris France,8.8,Paris,France,48.8712877,2.3191903,Hotel du Minist re,179,
cf749957-c8b3-4d9c-8fc7-8519538ac26e,Viale Bianca Maria 4 Milan City Center 20129 Milan Italy,9.0,Milan,Italy,45.4635445,9.2068649,Bianca Maria Palace Hotel,188,
c65da035-c675-4c2c-8448-09556496f8e7,1 Suffolk Place Westminster Borough London SW1Y 4HX United Kingdom,9.6,London,United Kingdom,51.5084595,-0.1311382,Haymarket Hotel,124,
e352bc9d-ae47-410a-a504-e339b336e22c,23 Rue Vignon 8th arr 75008 Paris France,8.8,Paris,France,48.8717146,2.3261812,Hotel Vignon,99,
22540bb5-3483-4161-8fe4-4580abb40aac,128 King Henry s Road Camden London NW3 3ST United Kingdom,8.3,London,United Kingdom,51.5421476,-0.1703073,London Marriott Hotel Regents Park,226,
80fca114-8d09-40b9-889a-2b2cfd24d53d,181 Tooley Street Southwark London SE1 2JR United Kingdom,9.3,London,United Kingdom,51.5032524,-0.078179,The LaLit London,150,
a81355d1-4d15-4bc0-8ec5-3eebddb40631,Rennweg 99 Rinnboeckstrasse 1 03 Landstra e 1030 Vienna Austria,8.7,Vienna,Austria,48.1854312,16.404884,Austria Trend Hotel Doppio Wien,248,
324f7f31-4a84-4616-b0b1-5d82da5b1269,Webgasse 26 06 Mariahilf 1060 Vienna Austria,8.8,Vienna,Austria,48.1945774,16.346356,Austria Trend Hotel Anatol Wien,336,
8652bab5-7607-4a41-af7b-2d17c655cd32,Corso Buenos Aires 33 Central Station 20124 Milan Italy,7.6,Milan,Italy,45.4794406,9.2096756,IH Hotels Milano Puccini,304,
71f3fcd3-afa6-4055-a931-d8d4fffe392e,3 Rue Cambon 1st arr 75001 Paris France,8.3,Paris,France,48.866435,2.3251076,Hotel Cambon,200,
bb842fca-8ae6-4e9c-9064-282f6afff27f,1 Avenue Carnot 17th arr 75017 Paris France,8.9,Paris,France,48.874707,2.2936761,Splendid Etoile,147,
bcab1ebb-052d-48a8-954f-02e88c2fbca2,8 14 Talbot Sq Paddington Westminster Borough London W2 1TS United Kingdom,8.6,London,United Kingdom,51.5151149,-0.1743857,Mercure London Hyde Park,117,
3d2f439f-b277-423f-a9be-b42b15b03122,29 31 Draycott Place Kensington and Chelsea London SW3 2SH United Kingdom,9.0,London,United Kingdom,51.4917798,-0.1616049,San Domenico House,181,
636a06e8-0833-4a12-a8d0-8ce1f0f6bf75,Gran V a De Les Corts Catalanes 570 Eixample 08011 Barcelona Spain,8.2,Barcelona,Spain,41.3841429,2.1616896,Sunotel Central,98,
c6758aca-fd83-4a07-b84d-5599030ce5e1,Santal 8 Sarri St Gervasi 08021 Barcelona Spain,8.1,Barcelona,Spain,41.3949199,2.1468594,Zenit Barcelona,143,
dff70cba-714b-45f0-8006-e88f4b2a437a,6 rue Gustave Charpentier 17th arr 75017 Paris France,8.5,Paris,France,48.8820046,2.2818538,AC Hotel Paris Porte Maillot by Marriott,162,
8b3f801d-ac31-499e-810c-4b93bbfb7bfe,40 Rue du Commandant Ren Mouchotte 14th arr 75014 Paris France,7.9,Paris,France,48.8381079,2.318669,Hotel Concorde Montparnasse,111,
9085d16c-ebe9-47d4-a9c1-d38de342eb13,Margaretenstra e 92 05 Margareten 1050 Vienna Austria,8.5,Vienna,Austria,48.1899743,16.3567007,pentahotel Vienna,268,
5f99202d-05e9-475a-a8a2-9aa04b7f8278,22 25 Finsbury Square City Islington London EC2A 1DX United Kingdom,9.2,London,United Kingdom,51.5218066,-0.0856081,Montcalm Royal London House City of London,325,
7eaef48c-5682-4b22-86ba-373e1c4ef148,Hobbemakade 50 Oud Zuid 1071 XL Amsterdam Netherlands,8.0,Amsterdam,Netherlands,52.3560923,4.8858229,NH Amsterdam Museum Quarter,166,
979f8857-3e2a-455f-8b2b-1fcd82388b4a,14 16 Craven Hill Lancaster Gate Westminster Borough London W2 3DU United Kingdom,8.8,London,United Kingdom,51.5132069,-0.1807816,Park Grand London Lancaster Gate,152,
ad183f66-98cd-4ac8-9d85-f0cff7742b03,Arend Janszoon Ernststraat 577 Zuideramstel 1082 LD Amsterdam Netherlands,8.9,Amsterdam,Netherlands,52.3312406,4.8774466,Element Amsterdam,356,
2928a68b-6a27-4828-a816-9b71a7fc1887,29 31 rue des Ecoles 5th arr 75005 Paris France,8.7,Paris,France,48.8485387,2.3479852,Hotel Atmospheres,160,
e48397a5-0040-44f0-9f9f-92e1464ed062,Schlossallee 8 14 Penzing 1140 Vienna Austria,8.8,Vienna,Austria,48.191339,16.3165873,Austria Trend Hotel Park Royal Palace Vienna,228,
037c93eb-a498-40bb-aee8-15fd5df99fbf,1 Rue Du G n ral Blaise 11th arr 75011 Paris France,8.2,Paris,France,48.8610265,2.3788974,Gardette Park Hotel,325,
88f1d1a2-7e07-4453-9f61-04a7a2de6fc7,Piazza Fontana 3 Milan City Center 20122 Milan Italy,8.6,Milan,Italy,45.4638223,9.1940273,Rosa Grand Milano Starhotels Collezione,251,
782ed061-fb7c-48c0-b621-3500e16f48c5,V a Augusta 127 Sarri St Gervasi 08006 Barcelona Spain,8.0,Barcelona,Spain,41.3999934,2.1452467,Mercure Barcelona Condor,210,
4ff1c6e4-b6a5-4226-9ec0-310bcd9a996a,St Katherines Way Tower Hamlets London E1W 1LD United Kingdom,8.6,London,United Kingdom,51.5064721,-0.0716893,The Tower A Guoman Hotel,151,
9733d044-afb9-469d-85e2-9681f1e560b9,Mandeville Place Westminster Borough London W1U 2BE United Kingdom,8.5,London,United Kingdom,51.5165165,-0.1509735,The Mandeville Hotel,60,
1ffc0a53-7061-49e5-a6ea-d20abcfd4b5b,33 37 Hogarth Road Kensington and Chelsea London SW5 0QQ United Kingdom,8.4,London,United Kingdom,51.4938468,-0.1917582,Park Grand London Kensington,393,
6d9de1b6-2233-4330-9089-8ad03d37cd90,19 Rue Des Pretres Saint Germain L Auxerrois 1st arr 75001 Paris France,8.9,Paris,France,48.8592264,2.340996,Relais Du Louvre,319,
51be3dcf-7bf9-47d0-a2ba-aecf301f6179,Schubertring 11 01 Innere Stadt 1010 Vienna Austria,8.2,Vienna,Austria,48.2017277,16.375463,Hotel Am Schubertring,161,
8dc22fa0-474f-4e3f-a8b9-f917d5e7e9ed,4 rue d Anjou 8th arr 75008 Paris France,8.8,Paris,France,48.8694695,2.3208564,Buddha Bar Hotel Paris,205,
40b4df2d-c4d5-45e9-8bab-c03eaad32a0b,35 Rue Jean Goujon 8th arr 75008 Paris France,8.1,Paris,France,48.8651994,2.3045076,Melia Paris Tour Eiffel,321,
0397c1cd-456c-4b75-99c9-91ed241bd739,50 Lancaster Gate Westminster Borough London W2 3NA United Kingdom,6.7,London,United Kingdom,51.5124496,-0.1795215,Commodore Hotel,318,
0c3b2001-c037-4992-8c60-e612284645c0,31 St Thomas Street Southwark London SE1 9QU United Kingdom,9.4,London,United Kingdom,51.5044972,-0.0855562,Shangri La Hotel at The Shard London,271,
76892692-82d7-4b07-baef-211b256f000e,54 Uxbridge Road Shepherds Bush Hammersmith and Fulham London W12 8LP United Kingdom,8.7,London,United Kingdom,51.5045326,-0.2191174,W12 Rooms,302,
30f2a0c2-7944-4307-adba-e0487abeba31,Van Baerlestraat 27 Oud Zuid 1071 AN Amsterdam Netherlands,9.2,Amsterdam,Netherlands,52.358631,4.8786236,Conservatorium Hotel,317,
c8aef2ff-26f4-4ba3-b354-138977c268dc,18 rue Bachaumont 2nd arr 75002 Paris France,8.8,Paris,France,48.8663208,2.3450399,Hotel Bachaumont,389,
8ce0b1cb-e742-44a5-82b6-6b249b00481d,Via Gaetano Airaghi 125 20153 Milan Italy,6.9,Milan,Italy,45.4720654,9.0777871,Idea Hotel Milano San Siro,359,
a7b11853-e937-4653-ab5b-8c50c92cdb0a,K rntner Ring 16 01 Innere Stadt 1015 Vienna Austria,9.2,Vienna,Austria,48.2012505,16.3731255,Hotel Imperial A Luxury Collection Hotel,218,
cea749c9-db56-4831-8683-d296ff2c5fec,Wagramer Stra e 21 22 Donaustadt 1220 Vienna Austria,8.4,Vienna,Austria,48.2353789,16.4219737,NH Danube City,265,
373362b8-8c66-40e0-9ebe-42a4f7c595fb,207 Boulevard Raspail 14th arr 75014 Paris France,8.2,Paris,France,48.8412131,2.3302954,Mercure Paris Montparnasse Raspail,349,
7ac228ef-ba48-4dfd-b23c-fd55afc7ad02,Passeig de Gr cia 29 Eixample 08007 Barcelona Spain,8.3,Barcelona,Spain,41.3907208,2.1660732,Eurostars Bcn Design,56,
9837df6f-d3af-4a4d-bc2b-db79b415abb3,Pla a Reial 1 Ciutat Vella 08001 Barcelona Spain,9.3,Barcelona,Spain,41.3799929,2.1748256,Hotel DO Pla a Reial G L ,361,
1620723e-e308-43a8-8204-83d41af2f76b,Pintor Fortuny 13 Ciutat Vella 08001 Barcelona Spain,7.9,Barcelona,Spain,41.3830117,2.1700699,Silken Ramblas,366,
6e47dcac-9e64-4535-9a10-63bc2454a9e6,Via Ugo Bassi 1 A Ang Via C Farini Garibaldi Station 20159 Milan Italy,8.3,Milan,Italy,45.488764,9.183057,Holiday Inn Milan Garibaldi Station,368,
b1fb94fc-da8d-4722-8852-6d8818cc3eeb,Vijzelstraat 4 Amsterdam City Center 1017 HK Amsterdam Netherlands,7.0,Amsterdam,Netherlands,52.3663727,4.8930505,NH Carlton Amsterdam,53,
43b48b2f-ca67-44a4-b310-8f6766e62fe8,Diputaci 257 Eixample 08007 Barcelona Spain,8.2,Barcelona,Spain,41.3897945,2.1660575,Eurostars Cristal Palace,211,
3b1994e0-09b7-476a-b18e-ae687342b072,6 rue Balzac 8th arr 75008 Paris France,8.3,Paris,France,48.8732785,2.3004174,Hotel Balzac,308,
4792ec0b-1040-4f8c-a36a-e8b93af054b4,Via Senato 22 Milan City Center 20121 Milan Italy,9.0,Milan,Italy,45.4714062,9.1965303,Senato Hotel Milano,261,
2a426c2f-03d2-42e6-bccd-3b2d2b545357,163 Marsh Wall Docklands Tower Hamlets London E14 9SJ United Kingdom,7.1,London,United Kingdom,51.5019097,-0.0232208,Britannia International Hotel Canary Wharf,330,
903d0c61-66bd-42d7-933b-8031f8550f56,Royal Victoria Dock Western Gateway Newham London E16 1AL United Kingdom,8.8,London,United Kingdom,51.5083537,0.0198855,Crowne Plaza London Docklands,309,
fa9fd360-bee2-4579-9531-cf2b0ebf363f,33 rue Marbeuf 8th arr 75008 Paris France,8.5,Paris,France,48.8694755,2.3046954,Hotel Oscar,54,
536e0faf-02fa-4a20-8bf7-a70965d4da27,Half Moon Street Westminster Borough London W1J 7BH United Kingdom,8.7,London,United Kingdom,51.5064607,-0.1454198,Flemings Mayfair,95,
d3c67c33-94b3-4f0a-ac7d-9a078c380924,Viale Isonzo 14 Porta Romana 20135 Milan Italy,8.6,Milan,Italy,45.4471408,9.2070051,Grand Visconti Palace,329,
41ad4775-c394-4f0b-991f-b3c60943d218,9 Villa de Saxe 7th arr 75007 Paris France,8.9,Paris,France,48.849758,2.3095213,Hotel Villa Saxe Eiffel,344,
16343a6b-7b26-46ec-b5bb-6d3758dcfedf,291 Greenwich High Road Greenwich Greenwich London SE10 8NA United Kingdom,8.2,London,United Kingdom,51.4801631,-0.0097201,Innkeeper s Lodge London Greenwich,360,
c36bad6f-4381-4097-ae26-3b068baebd15,Annagasse 16 01 Innere Stadt 1010 Vienna Austria,8.9,Vienna,Austria,48.2040859,16.3725046,Schlosshotel R mischer Kaiser,167,
2174eabe-83a3-4ee7-9499-389795d7b76e,151 157 City Road Shoreditch Islington London EC1V 1JS United Kingdom,9.1,London,United Kingdom,51.5278465,-0.0889473,M by Montcalm Shoreditch London Tech City,236,
42808c68-bb41-4e6a-bc5d-7b18370c5051,6 Rue De La Tour 16th arr 75016 Paris France,8.7,Paris,France,48.8396395,2.2663056,Hotel Maison FL,78,
94d44a0a-d79c-4902-b3e0-0002b11bdaaa,Nes 49 Amsterdam City Center 1012 KD Amsterdam Netherlands,9.1,Amsterdam,Netherlands,52.3711037,4.8936787,Hotel V Nesplein,172,
4b62c539-77d0-4344-8719-92303a2039d5,Paseo Taulat 278 Sant Mart 08019 Barcelona Spain,8.1,Barcelona,Spain,41.4101306,2.2188047,AC Hotel Barcelona Forum a Marriott Lifestyle Hotel,389,
8ced63a0-e9af-4244-82a3-b3b58daa6b03,62 Rue Des Mathurins 8th arr 75008 Paris France,9.0,Paris,France,48.8735135,2.3217457,Hotel Monsieur,293,
eb2d7458-dfcd-4c0a-b9bb-0d9da3ab4d3d,50 rue des Bernardins 5th arr 75005 Paris France,9.1,Paris,France,48.8481917,2.3490316,Residence Henri IV,262,
4b9f608d-a718-4c24-96a7-3fb4d2c81a53,Roger De Lluria 21 Esq Gran Via 662 Eixample 08037 Barcelona Spain,7.9,Barcelona,Spain,41.3909816,2.1714938,Petit Palace Barcelona,285,
46965e78-014d-495d-83de-a68de2703dc5,No 1 Seething Lane City of London London EC3N 4AX United Kingdom,9.0,London,United Kingdom,51.5104624,-0.0795502,Apex City Of London Hotel,146,
2ce58e24-d85f-4380-a4b3-36185c4ab56c,2 Rue Boulard 14th arr 75014 Paris France,7.6,Paris,France,48.8349272,2.3295913,Villa Montparnasse,165,
018f83cc-f95b-4c12-98a8-fbfabc2072c0,19 Rue Du Pont Neuf 1st arr 75001 Paris France,7.7,Paris,France,48.8603483,2.3440535,Best Western Ducs de Bourgogne,59,
c31a9603-b280-486d-8054-ba5d9202b6ab,Manor Road London IG8 8AE United Kingdom,6.9,London,United Kingdom,51.6068054,0.0590416,Hallmark Hotel London Chigwell Prince Regent,251,
7174a48f-037a-4b93-9c05-ac046439139d,5 Rue Marivaux 2nd arr 75002 Paris France,9.2,Paris,France,48.870808,2.3372737,La Maison Favart,226,
790f5612-7642-44a0-8f1a-21d5aa4f7e57,10 rue Lamartine 9th arr 75009 Paris France,8.8,Paris,France,48.8766269,2.3432886,Les Plumes Hotel,383,
886436d9-8687-4405-b6ae-6c2fe97d041e,Distelkade 21 Amsterdam Noord 1031 XP Amsterdam Netherlands,8.2,Amsterdam,Netherlands,52.3923684,4.9110442,NH Amsterdam Noord,377,
